Case ID, Activity, Timestamp
2849,CONCLUSAO,2023-09-28 08:29:51
2851,DISTR.SETOR,2023-09-28 08:29:51
2853,AUTORIZACAO,2023-09-28 09:29:51
2852,DISTR.DIRETORIA,2023-09-28 10:29:51
2854,SOLICITACAO,2023-09-28 10:29:51
2855,SOLICITACAO,2023-09-28 12:29:51
2851,ALT.SITUACAOP/EMEXECUCAO,2023-09-28 14:29:51
2852,DISTR.SETOR,2023-09-28 18:29:51
2854,AUTORIZACAO,2023-09-28 19:29:51
2853,DISTR.DIRETORIA,2023-09-29 00:29:51
2855,AUTORIZACAO,2023-09-29 00:29:51
2851,CONCLUSAO,2023-09-29 01:29:51
2852,ALT.SITUACAOP/EMEXECUCAO,2023-09-29 01:29:51
2854,DISTR.DIRETORIA,2023-09-29 05:29:51
2853,DISTR.SETOR,2023-09-29 11:29:51
2854,DISTR.SETOR,2023-09-29 13:29:51
2855,DISTR.DIRETORIA,2023-09-29 14:29:51
2852,CONCLUSAO,2023-09-29 15:29:51
2853,CANCELAMENTO,2023-09-29 17:29:51
2854,CANCELAMENTO,2023-09-29 21:29:51
2855,DISTR.SETOR,2023-09-30 00:29:51
2856,SOLICITACAO,2023-09-30 00:29:51
2856,AUTORIZACAO,2023-09-30 05:29:51
2857,SOLICITACAO,2023-09-30 10:29:51
2855,CANCELAMENTO,2023-09-30 13:29:51
2856,DISTR.DIRETORIA,2023-09-30 13:29:51
2857,AUTORIZACAO,2023-09-30 14:29:51
2856,DISTR.SETOR,2023-09-30 22:29:51
2858,SOLICITACAO,2023-09-30 22:29:51
2857,DISTR.DIRETORIA,2023-10-01 00:29:51
2856,CANCELAMENTO,2023-10-01 09:29:51
2857,DISTR.SETOR,2023-10-01 10:29:51
2858,AUTORIZACAO,2023-10-01 10:29:51
2859,SOLICITACAO,2023-10-01 10:29:51
2857,CANCELAMENTO,2023-10-01 15:29:51
2859,AUTORIZACAO,2023-10-01 17:29:51
2858,DISTR.DIRETORIA,2023-10-02 02:29:51
2860,SOLICITACAO,2023-10-02 02:29:51
2859,DISTR.DIRETORIA,2023-10-02 04:29:51
2861,SOLICITACAO,2023-10-02 04:29:51
2860,AUTORIZACAO,2023-10-02 05:29:51
2858,DISTR.SETOR,2023-10-02 08:29:51
2859,DISTR.SETOR,2023-10-02 11:29:51
2860,DISTR.DIRETORIA,2023-10-02 14:29:51
2861,AUTORIZACAO,2023-10-02 14:29:51
2858,CANCELAMENTO,2023-10-02 18:29:51
2859,ALT.SITUACAOP/EMEXECUCAO,2023-10-02 23:29:51
2861,DISTR.DIRETORIA,2023-10-03 00:29:51
2860,DISTR.SETOR,2023-10-03 01:29:51
2859,CONCLUSAO,2023-10-03 10:29:51
2861,DISTR.SETOR,2023-10-03 13:29:51
2860,CANCELAMENTO,2023-10-03 14:29:51
2862,SOLICITACAO,2023-10-03 16:29:51
2861,CANCELAMENTO,2023-10-03 18:29:51
2862,AUTORIZACAO,2023-10-04 01:29:51
2862,DISTR.DIRETORIA,2023-10-04 09:29:51
2863,SOLICITACAO,2023-10-04 10:29:51
2864,SOLICITACAO,2023-10-04 16:29:51
2863,AUTORIZACAO,2023-10-04 18:29:51
2865,SOLICITACAO,2023-10-04 20:29:51
2862,DISTR.SETOR,2023-10-04 23:29:51
2864,CANCELAMENTO,2023-10-05 00:29:51
2865,AUTORIZACAO,2023-10-05 00:29:51
2866,SOLICITACAO,2023-10-05 00:29:51
2862,ALT.SITUACAOP/EMEXECUCAO,2023-10-05 05:29:51
2866,AUTORIZACAO,2023-10-05 05:29:51
2863,DISTR.DIRETORIA,2023-10-05 09:29:51
2864,AUTORIZACAO,2023-10-05 11:29:51
2865,DISTR.DIRETORIA,2023-10-05 11:29:51
2863,DISTR.SETOR,2023-10-05 16:29:51
2862,CONCLUSAO,2023-10-05 18:29:51
2865,DISTR.SETOR,2023-10-05 18:29:51
2866,DISTR.DIRETORIA,2023-10-05 21:29:51
2865,ALT.SITUACAOP/EMEXECUCAO,2023-10-05 23:29:51
2863,CANCELAMENTO,2023-10-06 01:29:51
2864,DISTR.DIRETORIA,2023-10-06 01:29:51
2867,SOLICITACAO,2023-10-06 03:29:51
2865,CONCLUSAO,2023-10-06 04:29:51
2866,DISTR.SETOR,2023-10-06 05:29:51
2864,DISTR.SETOR,2023-10-06 07:29:51
2867,AUTORIZACAO,2023-10-06 11:29:51
2864,CANCELAMENTO,2023-10-06 14:29:51
2866,ALT.SITUACAOP/EMEXECUCAO,2023-10-06 18:29:51
2867,DISTR.DIRETORIA,2023-10-07 00:29:51
2868,SOLICITACAO,2023-10-07 00:29:51
2866,CONCLUSAO,2023-10-07 04:29:51
2867,DISTR.SETOR,2023-10-07 08:29:51
2868,AUTORIZACAO,2023-10-07 12:29:51
2867,CANCELAMENTO,2023-10-07 13:29:51
2869,SOLICITACAO,2023-10-07 14:29:51
2869,AUTORIZACAO,2023-10-07 17:29:51
2870,SOLICITACAO,2023-10-07 18:29:51
2868,DISTR.DIRETORIA,2023-10-08 00:29:51
2870,AUTORIZACAO,2023-10-08 00:29:51
2869,DISTR.DIRETORIA,2023-10-08 07:29:51
2868,DISTR.SETOR,2023-10-08 09:29:51
2871,SOLICITACAO,2023-10-08 10:29:51
2870,DISTR.DIRETORIA,2023-10-08 12:29:51
2868,ALT.SITUACAOP/EMEXECUCAO,2023-10-08 14:29:51
2868,ALT.SITUACAOP/EMEXECUCAO,2023-10-08 20:29:51
2869,DISTR.SETOR,2023-10-08 20:29:51
2871,AUTORIZACAO,2023-10-08 21:29:51
2870,DISTR.SETOR,2023-10-08 22:29:51
2872,SOLICITACAO,2023-10-09 01:29:51
2868,CONCLUSAO,2023-10-09 03:29:51
2869,CANCELAMENTO,2023-10-09 03:29:51
2870,CANCELAMENTO,2023-10-09 04:29:51
2872,AUTORIZACAO,2023-10-09 05:29:51
2873,SOLICITACAO,2023-10-09 07:29:51
2871,DISTR.DIRETORIA,2023-10-09 09:29:51
2871,DISTR.SETOR,2023-10-09 16:29:51
2872,DISTR.DIRETORIA,2023-10-09 17:29:51
2873,AUTORIZACAO,2023-10-09 17:29:51
2871,ALT.SITUACAOP/EMEXECUCAO,2023-10-09 22:29:51
2872,DISTR.SETOR,2023-10-09 23:29:51
2872,ALT.SITUACAOP/EMEXECUCAO,2023-10-10 05:29:51
2873,DISTR.DIRETORIA,2023-10-10 05:29:51
2874,SOLICITACAO,2023-10-10 07:29:51
2875,SOLICITACAO,2023-10-10 10:29:51
2871,CONCLUSAO,2023-10-10 12:29:51
2873,DISTR.SETOR,2023-10-10 13:29:51
2872,CONCLUSAO,2023-10-10 15:29:51
2874,AUTORIZACAO,2023-10-10 19:29:51
2875,AUTORIZACAO,2023-10-10 20:29:51
2873,ALT.SITUACAOP/EMEXECUCAO,2023-10-10 23:29:51
2874,DISTR.DIRETORIA,2023-10-11 02:29:51
2876,SOLICITACAO,2023-10-11 02:29:51
2875,DISTR.DIRETORIA,2023-10-11 07:29:51
2873,CONCLUSAO,2023-10-11 08:29:51
2874,DISTR.SETOR,2023-10-11 08:29:51
2875,DISTR.SETOR,2023-10-11 12:29:51
2876,AUTORIZACAO,2023-10-11 12:29:51
2876,DISTR.DIRETORIA,2023-10-11 19:29:51
2875,ALT.SITUACAOP/EMEXECUCAO,2023-10-11 21:29:51
2874,CANCELAMENTO,2023-10-11 22:29:51
2876,DISTR.SETOR,2023-10-12 09:29:51
2875,CONCLUSAO,2023-10-12 10:29:51
2877,SOLICITACAO,2023-10-12 10:29:51
2878,SOLICITACAO,2023-10-12 10:29:51
2877,AUTORIZACAO,2023-10-12 15:29:51
2876,CANCELAMENTO,2023-10-12 21:29:51
2878,AUTORIZACAO,2023-10-12 22:29:51
2879,AUTORIZACAO,2023-10-13 01:29:51
2877,DISTR.DIRETORIA,2023-10-13 07:29:51
2878,DISTR.DIRETORIA,2023-10-13 14:29:51
2879,SOLICITACAO,2023-10-13 17:29:51
2880,SOLICITACAO,2023-10-13 17:29:51
2878,DISTR.SETOR,2023-10-13 20:29:51
2879,AUTORIZACAO,2023-10-13 20:29:51
2877,DISTR.SETOR,2023-10-13 21:29:51
2880,AUTORIZACAO,2023-10-14 02:29:51
2879,DISTR.DIRETORIA,2023-10-14 03:29:51
2877,CANCELAMENTO,2023-10-14 06:29:51
2878,CANCELAMENTO,2023-10-14 09:29:51
2879,DISTR.SETOR,2023-10-14 11:29:51
2881,SOLICITACAO,2023-10-14 14:29:51
2880,DISTR.DIRETORIA,2023-10-14 17:29:51
2879,ALT.SITUACAOP/EMEXECUCAO,2023-10-14 19:29:51
2881,AUTORIZACAO,2023-10-15 01:29:51
2882,SOLICITACAO,2023-10-15 02:29:51
2879,CONCLUSAO,2023-10-15 04:29:51
2880,DISTR.SETOR,2023-10-15 07:29:51
2882,AUTORIZACAO,2023-10-15 11:29:51
2880,ALT.SITUACAOP/EMEXECUCAO,2023-10-15 14:29:51
2881,DISTR.DIRETORIA,2023-10-15 16:29:51
2883,SOLICITACAO,2023-10-15 16:29:51
2880,CONCLUSAO,2023-10-15 22:29:51
2882,DISTR.DIRETORIA,2023-10-15 23:29:51
2881,DISTR.SETOR,2023-10-16 03:29:51
2883,AUTORIZACAO,2023-10-16 04:29:51
2882,DISTR.SETOR,2023-10-16 12:29:51
2881,CANCELAMENTO,2023-10-16 16:29:51
2882,CANCELAMENTO,2023-10-16 17:29:51
2883,DISTR.DIRETORIA,2023-10-16 18:29:51
2884,SOLICITACAO,2023-10-17 00:29:51
2883,DISTR.SETOR,2023-10-17 05:29:51
2884,AUTORIZACAO,2023-10-17 11:29:51
2883,CANCELAMENTO,2023-10-17 14:29:51
2884,DISTR.DIRETORIA,2023-10-18 01:29:51
2885,SOLICITACAO,2023-10-18 03:29:51
2885,AUTORIZACAO,2023-10-18 06:29:51
2884,DISTR.SETOR,2023-10-18 10:29:51
2885,DISTR.DIRETORIA,2023-10-18 16:29:51
2886,SOLICITACAO,2023-10-18 19:29:51
2884,ALT.SITUACAOP/EMEXECUCAO,2023-10-18 22:29:51
2886,AUTORIZACAO,2023-10-19 00:29:51
2887,SOLICITACAO,2023-10-19 01:29:51
2885,DISTR.SETOR,2023-10-19 05:29:51
2884,CONCLUSAO,2023-10-19 10:29:51
2888,SOLICITACAO,2023-10-19 11:29:51
2889,SOLICITACAO,2023-10-19 11:29:51
2886,DISTR.DIRETORIA,2023-10-19 12:29:51
2887,AUTORIZACAO,2023-10-19 12:29:51
2885,CANCELAMENTO,2023-10-19 14:29:51
2888,AUTORIZACAO,2023-10-19 14:29:51
2889,AUTORIZACAO,2023-10-19 20:29:51
2890,SOLICITACAO,2023-10-19 21:29:51
2886,DISTR.SETOR,2023-10-19 23:29:51
2887,DISTR.DIRETORIA,2023-10-20 01:29:51
2889,DISTR.DIRETORIA,2023-10-20 03:29:51
2888,DISTR.DIRETORIA,2023-10-20 05:29:51
2890,AUTORIZACAO,2023-10-20 05:29:51
2891,SOLICITACAO,2023-10-20 06:29:51
2886,ALT.SITUACAOP/EMEXECUCAO,2023-10-20 11:29:51
2888,DISTR.SETOR,2023-10-20 11:29:51
2887,DISTR.SETOR,2023-10-20 12:29:51
2889,DISTR.SETOR,2023-10-20 12:29:51
2887,CANCELAMENTO,2023-10-20 18:29:51
2891,AUTORIZACAO,2023-10-20 18:29:51
2890,DISTR.DIRETORIA,2023-10-20 19:29:51
2892,SOLICITACAO,2023-10-20 21:29:51
2888,CANCELAMENTO,2023-10-20 23:29:51
2890,DISTR.SETOR,2023-10-21 00:29:51
2886,CONCLUSAO,2023-10-21 01:29:51
2889,CANCELAMENTO,2023-10-21 01:29:51
2891,DISTR.DIRETORIA,2023-10-21 06:29:51
2892,AUTORIZACAO,2023-10-21 07:29:51
2893,SOLICITACAO,2023-10-21 07:29:51
2893,AUTORIZACAO,2023-10-21 11:29:51
2890,CANCELAMENTO,2023-10-21 14:29:51
2891,DISTR.SETOR,2023-10-21 14:29:51
2892,DISTR.DIRETORIA,2023-10-21 15:29:51
2894,SOLICITACAO,2023-10-21 19:29:51
2893,DISTR.DIRETORIA,2023-10-21 20:29:51
2895,SOLICITACAO,2023-10-21 22:29:51
2891,CANCELAMENTO,2023-10-21 23:29:51
2894,AUTORIZACAO,2023-10-22 01:29:51
2893,DISTR.SETOR,2023-10-22 04:29:51
2892,DISTR.SETOR,2023-10-22 05:29:51
2894,DISTR.DIRETORIA,2023-10-22 08:29:51
2895,AUTORIZACAO,2023-10-22 09:29:51
2893,ALT.SITUACAOP/EMEXECUCAO,2023-10-22 12:29:51
2896,SOLICITACAO,2023-10-22 14:29:51
2892,ALT.SITUACAOP/EMEXECUCAO,2023-10-22 15:29:51
2895,DISTR.DIRETORIA,2023-10-22 16:29:51
2893,CONCLUSAO,2023-10-22 20:29:51
2894,DISTR.SETOR,2023-10-22 22:29:51
2896,AUTORIZACAO,2023-10-22 22:29:51
2897,SOLICITACAO,2023-10-22 22:29:51
2898,SOLICITACAO,2023-10-22 22:29:51
2892,CONCLUSAO,2023-10-22 23:29:51
2898,AUTORIZACAO,2023-10-23 02:29:51
2899,SOLICITACAO,2023-10-23 02:29:51
2895,DISTR.SETOR,2023-10-23 03:29:51
2897,AUTORIZACAO,2023-10-23 06:29:51
2899,AUTORIZACAO,2023-10-23 09:29:51
2896,DISTR.DIRETORIA,2023-10-23 10:29:51
2894,ALT.SITUACAOP/EMEXECUCAO,2023-10-23 11:29:51
2895,ALT.SITUACAOP/EMEXECUCAO,2023-10-23 12:29:51
2898,DISTR.DIRETORIA,2023-10-23 13:29:51
2894,CONCLUSAO,2023-10-23 16:29:51
2895,CONCLUSAO,2023-10-23 19:29:51
2898,DISTR.SETOR,2023-10-23 19:29:51
2897,DISTR.DIRETORIA,2023-10-23 20:29:51
2896,DISTR.SETOR,2023-10-23 21:29:51
2899,DISTR.DIRETORIA,2023-10-24 00:29:51
2897,DISTR.SETOR,2023-10-24 01:29:51
2899,DISTR.SETOR,2023-10-24 06:29:51
2898,ALT.SITUACAOP/EMEXECUCAO,2023-10-24 07:29:51
2896,ALT.SITUACAOP/EMEXECUCAO,2023-10-24 11:29:51
2898,CONCLUSAO,2023-10-24 13:29:51
2900,SOLICITACAO,2023-10-24 14:29:51
2897,CANCELAMENTO,2023-10-24 15:29:51
2899,CANCELAMENTO,2023-10-24 15:29:51
2900,AUTORIZACAO,2023-10-24 18:29:51
2901,SOLICITACAO,2023-10-24 20:29:51
2896,CONCLUSAO,2023-10-25 01:29:51
2902,SOLICITACAO,2023-10-25 02:29:51
2902,AUTORIZACAO,2023-10-25 05:29:51
2901,AUTORIZACAO,2023-10-25 07:29:51
2900,DISTR.DIRETORIA,2023-10-25 08:29:51
2903,SOLICITACAO,2023-10-25 08:29:51
2903,AUTORIZACAO,2023-10-25 11:29:51
2900,DISTR.SETOR,2023-10-25 15:29:51
2902,DISTR.DIRETORIA,2023-10-25 16:29:51
2901,DISTR.DIRETORIA,2023-10-25 18:29:51
2900,ALT.SITUACAOP/EMEXECUCAO,2023-10-25 21:29:51
2904,SOLICITACAO,2023-10-26 00:29:51
2900,AUTORIZACAO,2023-10-26 02:29:51
2902,DISTR.SETOR,2023-10-26 02:29:51
2903,DISTR.DIRETORIA,2023-10-26 02:29:51
2901,DISTR.SETOR,2023-10-26 03:29:51
2904,AUTORIZACAO,2023-10-26 05:29:51
2905,SOLICITACAO,2023-10-26 06:29:51
2906,SOLICITACAO,2023-10-26 06:29:51
2902,ALT.SITUACAOP/EMEXECUCAO,2023-10-26 11:29:51
2901,CANCELAMENTO,2023-10-26 12:29:51
2903,DISTR.SETOR,2023-10-26 13:29:51
2904,DISTR.DIRETORIA,2023-10-26 15:29:51
2900,CONCLUSAO,2023-10-26 16:29:51
2905,AUTORIZACAO,2023-10-26 16:29:51
2906,AUTORIZACAO,2023-10-26 16:29:51
2904,DISTR.SETOR,2023-10-26 21:29:51
2902,CONCLUSAO,2023-10-27 00:29:51
2903,CANCELAMENTO,2023-10-27 01:29:51
2904,CANCELAMENTO,2023-10-27 02:29:51
2905,DISTR.DIRETORIA,2023-10-27 03:29:51
2907,SOLICITACAO,2023-10-27 03:29:51
2906,DISTR.DIRETORIA,2023-10-27 07:29:51
2908,SOLICITACAO,2023-10-27 07:29:51
2907,AUTORIZACAO,2023-10-27 12:29:51
2905,DISTR.SETOR,2023-10-27 14:29:51
2906,DISTR.SETOR,2023-10-27 16:29:51
2908,AUTORIZACAO,2023-10-27 18:29:51
2909,SOLICITACAO,2023-10-28 01:29:51
2906,CANCELAMENTO,2023-10-28 02:29:51
2905,ALT.SITUACAOP/EMEXECUCAO,2023-10-28 03:29:51
2907,DISTR.DIRETORIA,2023-10-28 03:29:51
2905,DISTR.DIRETORIA,2023-10-28 08:29:51
2908,DISTR.DIRETORIA,2023-10-28 09:29:51
2909,AUTORIZACAO,2023-10-28 13:29:51
2908,DISTR.SETOR,2023-10-28 14:29:51
2907,SOLICITACAO,2023-10-28 15:29:51
2905,CONCLUSAO,2023-10-28 19:29:51
2910,SOLICITACAO,2023-10-28 19:29:51
2908,CANCELAMENTO,2023-10-28 23:29:51
2910,AUTORIZACAO,2023-10-29 00:29:51
2909,DISTR.DIRETORIA,2023-10-29 02:29:51
2907,DISTR.SETOR,2023-10-29 03:29:51
2909,DISTR.SETOR,2023-10-29 09:29:51
2911,SOLICITACAO,2023-10-29 10:29:51
2910,DISTR.DIRETORIA,2023-10-29 13:29:51
2911,CANCELAMENTO,2023-10-29 15:29:51
2907,CANCELAMENTO,2023-10-29 16:29:51
2909,ALT.SITUACAOP/EMEXECUCAO,2023-10-29 20:29:51
2910,DISTR.SETOR,2023-10-30 00:29:51
2911,AUTORIZACAO,2023-10-30 02:29:51
2909,CONCLUSAO,2023-10-30 05:29:51
2912,SOLICITACAO,2023-10-30 10:29:51
2910,ALT.SITUACAOP/EMEXECUCAO,2023-10-30 12:29:51
2911,DISTR.DIRETORIA,2023-10-30 15:29:51
2913,SOLICITACAO,2023-10-30 18:29:51
2912,AUTORIZACAO,2023-10-30 19:29:51
2911,DISTR.SETOR,2023-10-30 22:29:51
2910,CONCLUSAO,2023-10-31 02:29:51
2912,DISTR.DIRETORIA,2023-10-31 05:29:51
2913,AUTORIZACAO,2023-10-31 06:29:51
2914,SOLICITACAO,2023-10-31 06:29:51
2915,SOLICITACAO,2023-10-31 08:29:51
2914,AUTORIZACAO,2023-10-31 10:29:51
2912,DISTR.SETOR,2023-10-31 11:29:51
2911,CANCELAMENTO,2023-10-31 12:29:51
2913,DISTR.DIRETORIA,2023-10-31 14:29:51
2912,ALT.SITUACAOP/EMEXECUCAO,2023-10-31 17:29:51
2916,SOLICITACAO,2023-10-31 17:29:51
2913,DISTR.SETOR,2023-10-31 20:29:51
2915,AUTORIZACAO,2023-10-31 20:29:51
2917,SOLICITACAO,2023-10-31 21:29:51
2912,CONCLUSAO,2023-11-01 00:29:51
2914,DISTR.DIRETORIA,2023-11-01 00:29:51
2918,SOLICITACAO,2023-11-01 03:29:51
2916,AUTORIZACAO,2023-11-01 04:29:51
2914,DISTR.SETOR,2023-11-01 06:29:51
2915,DISTR.DIRETORIA,2023-11-01 06:29:51
2913,CANCELAMENTO,2023-11-01 08:29:51
2917,AUTORIZACAO,2023-11-01 08:29:51
2918,AUTORIZACAO,2023-11-01 12:29:51
2916,DISTR.DIRETORIA,2023-11-01 13:29:51
2914,ALT.SITUACAOP/EMEXECUCAO,2023-11-01 18:29:51
2915,DISTR.SETOR,2023-11-01 20:29:51
2917,DISTR.DIRETORIA,2023-11-01 23:29:51
2916,DISTR.SETOR,2023-11-02 00:29:51
2918,DISTR.DIRETORIA,2023-11-02 03:29:51
2914,CONCLUSAO,2023-11-02 05:29:51
2915,CANCELAMENTO,2023-11-02 06:29:51
2919,SOLICITACAO,2023-11-02 06:29:51
2916,CANCELAMENTO,2023-11-02 08:29:51
2919,AUTORIZACAO,2023-11-02 09:29:51
2917,DISTR.SETOR,2023-11-02 12:29:51
2918,DISTR.SETOR,2023-11-02 17:29:51
2920,SOLICITACAO,2023-11-02 18:29:51
2919,DISTR.DIRETORIA,2023-11-02 21:29:51
2920,AUTORIZACAO,2023-11-02 23:29:51
2917,ALT.SITUACAOP/EMEXECUCAO,2023-11-03 00:29:51
2917,CONCLUSAO,2023-11-03 05:29:51
2918,CANCELAMENTO,2023-11-03 06:29:51
2919,DISTR.SETOR,2023-11-03 06:29:51
2920,DISTR.DIRETORIA,2023-11-03 07:29:51
2919,ALT.SITUACAOP/EMEXECUCAO,2023-11-03 14:29:51
2920,DISTR.SETOR,2023-11-03 15:29:51
2919,CONCLUSAO,2023-11-04 04:29:51
2920,CANCELAMENTO,2023-11-04 04:29:51
2921,SOLICITACAO,2023-11-04 06:29:51
2921,AUTORIZACAO,2023-11-04 11:29:51
2922,SOLICITACAO,2023-11-04 15:29:51
2922,AUTORIZACAO,2023-11-04 20:29:51
2921,DISTR.DIRETORIA,2023-11-05 02:29:51
2923,SOLICITACAO,2023-11-05 03:29:51
2922,DISTR.DIRETORIA,2023-11-05 04:29:51
2924,SOLICITACAO,2023-11-05 07:29:51
2922,DISTR.SETOR,2023-11-05 13:29:51
2923,AUTORIZACAO,2023-11-05 13:29:51
2924,AUTORIZACAO,2023-11-05 13:29:51
2921,DISTR.SETOR,2023-11-05 16:29:51
2925,SOLICITACAO,2023-11-05 19:29:51
2924,DISTR.DIRETORIA,2023-11-05 21:29:51
2922,ALT.SITUACAOP/EMEXECUCAO,2023-11-05 23:29:51
2921,ALT.SITUACAOP/EMEXECUCAO,2023-11-06 00:29:51
2926,SOLICITACAO,2023-11-06 01:29:51
2923,DISTR.DIRETORIA,2023-11-06 04:29:51
2925,AUTORIZACAO,2023-11-06 04:29:51
2926,AUTORIZACAO,2023-11-06 04:29:51
2921,CONCLUSAO,2023-11-06 06:29:51
2927,SOLICITACAO,2023-11-06 07:29:51
2923,DISTR.SETOR,2023-11-06 09:29:51
2924,DISTR.SETOR,2023-11-06 09:29:51
2922,CONCLUSAO,2023-11-06 10:29:51
2926,DISTR.DIRETORIA,2023-11-06 11:29:51
2927,AUTORIZACAO,2023-11-06 13:29:51
2928,SOLICITACAO,2023-11-06 13:29:51
2924,CANCELAMENTO,2023-11-06 14:29:51
2928,AUTORIZACAO,2023-11-06 16:29:51
2925,DISTR.DIRETORIA,2023-11-06 20:29:51
2927,DISTR.DIRETORIA,2023-11-06 20:29:51
2923,ALT.SITUACAOP/EMEXECUCAO,2023-11-06 21:29:51
2926,DISTR.SETOR,2023-11-06 22:29:51
2928,DISTR.DIRETORIA,2023-11-06 23:29:51
2926,ALT.SITUACAOP/EMEXECUCAO,2023-11-07 03:29:51
2925,DISTR.SETOR,2023-11-07 05:29:51
2927,DISTR.SETOR,2023-11-07 05:29:51
2928,DISTR.SETOR,2023-11-07 09:29:51
2923,CONCLUSAO,2023-11-07 10:29:51
2926,CONCLUSAO,2023-11-07 14:29:51
2925,ALT.SITUACAOP/EMEXECUCAO,2023-11-07 17:29:51
2927,CANCELAMENTO,2023-11-07 19:29:51
2929,SOLICITACAO,2023-11-07 21:29:51
2928,CANCELAMENTO,2023-11-07 22:29:51
2925,CONCLUSAO,2023-11-07 23:29:51
2929,AUTORIZACAO,2023-11-08 08:29:51
2929,DISTR.DIRETORIA,2023-11-08 21:29:51
2930,SOLICITACAO,2023-11-08 21:29:51
2931,SOLICITACAO,2023-11-09 07:29:51
2932,SOLICITACAO,2023-11-09 07:29:51
2930,AUTORIZACAO,2023-11-09 08:29:51
2929,DISTR.SETOR,2023-11-09 10:29:51
2932,AUTORIZACAO,2023-11-09 10:29:51
2931,AUTORIZACAO,2023-11-09 16:29:51
2930,DISTR.DIRETORIA,2023-11-09 21:29:51
2929,ALT.SITUACAOP/EMEXECUCAO,2023-11-09 22:29:51
2932,DISTR.DIRETORIA,2023-11-10 01:29:51
2929,CONCLUSAO,2023-11-10 03:29:51
2933,SOLICITACAO,2023-11-10 04:29:51
2931,DISTR.DIRETORIA,2023-11-10 08:29:51
2934,SOLICITACAO,2023-11-10 10:29:51
2930,DISTR.SETOR,2023-11-10 11:29:51
2933,AUTORIZACAO,2023-11-10 12:29:51
2932,DISTR.SETOR,2023-11-10 15:29:51
2930,CANCELAMENTO,2023-11-10 19:29:51
2933,DISTR.DIRETORIA,2023-11-10 20:29:51
2932,CANCELAMENTO,2023-11-10 21:29:51
2934,AUTORIZACAO,2023-11-10 21:29:51
2931,DISTR.SETOR,2023-11-10 22:29:51
2933,DISTR.SETOR,2023-11-11 03:29:51
2935,SOLICITACAO,2023-11-11 04:29:51
2931,ALT.SITUACAOP/EMEXECUCAO,2023-11-11 09:29:51
2934,DISTR.DIRETORIA,2023-11-11 11:29:51
2931,CONCLUSAO,2023-11-11 14:29:51
2935,AUTORIZACAO,2023-11-11 14:29:51
2933,AUTORIZACAO,2023-11-11 15:29:51
2934,DISTR.SETOR,2023-11-11 19:29:51
2936,SOLICITACAO,2023-11-12 00:29:51
2933,CANCELAMENTO,2023-11-12 01:29:51
2934,ALT.SITUACAOP/EMEXECUCAO,2023-11-12 03:29:51
2935,DISTR.DIRETORIA,2023-11-12 06:29:51
2936,AUTORIZACAO,2023-11-12 10:29:51
2934,CONCLUSAO,2023-11-12 11:29:51
2935,DISTR.SETOR,2023-11-12 20:29:51
2937,SOLICITACAO,2023-11-12 21:29:51
2936,DISTR.DIRETORIA,2023-11-12 22:29:51
2936,DISTR.SETOR,2023-11-13 03:29:51
2935,ALT.SITUACAOP/EMEXECUCAO,2023-11-13 06:29:51
2937,AUTORIZACAO,2023-11-13 06:29:51
2935,CONCLUSAO,2023-11-13 13:29:51
2936,ALT.SITUACAOP/EMEXECUCAO,2023-11-13 13:29:51
2937,CANCELAMENTO,2023-11-13 21:29:51
2938,SOLICITACAO,2023-11-13 21:29:51
2936,CONCLUSAO,2023-11-14 00:29:51
2938,AUTORIZACAO,2023-11-14 07:29:51
2937,DISTR.DIRETORIA,2023-11-14 09:29:51
2938,DISTR.DIRETORIA,2023-11-14 16:29:51
2937,DISTR.SETOR,2023-11-14 21:29:51
2938,DISTR.SETOR,2023-11-15 01:29:51
2939,SOLICITACAO,2023-11-15 01:29:51
2937,CANCELAMENTO,2023-11-15 09:29:51
2939,AUTORIZACAO,2023-11-15 10:29:51
2938,CANCELAMENTO,2023-11-15 13:29:51
2940,SOLICITACAO,2023-11-15 15:29:51
2939,DISTR.DIRETORIA,2023-11-15 19:29:51
2940,AUTORIZACAO,2023-11-15 22:29:51
2939,DISTR.SETOR,2023-11-16 01:29:51
2941,SOLICITACAO,2023-11-16 09:29:51
2942,SOLICITACAO,2023-11-16 09:29:51
2940,DISTR.DIRETORIA,2023-11-16 13:29:51
2939,CANCELAMENTO,2023-11-16 14:29:51
2941,AUTORIZACAO,2023-11-16 17:29:51
2942,AUTORIZACAO,2023-11-16 20:29:51
2943,SOLICITACAO,2023-11-16 23:29:51
2944,SOLICITACAO,2023-11-16 23:29:51
2940,DISTR.SETOR,2023-11-17 02:29:51
2943,AUTORIZACAO,2023-11-17 02:29:51
2944,AUTORIZACAO,2023-11-17 03:29:51
2941,DISTR.DIRETORIA,2023-11-17 04:29:51
2940,CANCELAMENTO,2023-11-17 09:29:51
2943,DISTR.DIRETORIA,2023-11-17 10:29:51
2941,DISTR.SETOR,2023-11-17 12:29:51
2942,DISTR.DIRETORIA,2023-11-17 12:29:51
2943,DISTR.SETOR,2023-11-17 17:29:51
2944,DISTR.DIRETORIA,2023-11-17 17:29:51
2941,CANCELAMENTO,2023-11-17 20:29:51
2942,DISTR.SETOR,2023-11-17 22:29:51
2944,DISTR.SETOR,2023-11-18 00:29:51
2943,CANCELAMENTO,2023-11-18 02:29:51
2945,SOLICITACAO,2023-11-18 03:29:51
